class,homogeneity_d1_a45,homogeneity_d1_a135,homogeneity_d2_a0,homogeneity_d2_a45,homogeneity_d2_a90,homogeneity_d2_a135,homogeneity_d3_a0,homogeneity_d3_a45,homogeneity_d3_a90,homogeneity_d3_a135,energy_d1_a45,energy_d1_a90,energy_d2_a0,energy_d2_a45,energy_d2_a90,energy_d2_a135,energy_d3_a0,energy_d3_a45,energy_d3_a90,energy_d3_a135
0,0.586883490417633,0.5837126053745153,0.5587125760656179,0.586883490417633,0.5653467179450786,0.5837126053745153,0.498736902157066,0.4628935521429205,0.4997197523346412,0.4599007133484747,0.0774049550581754,0.0946844156732225,0.0748068617523192,0.0774049550581754,0.0752905659693336,0.077017507080471,0.0672776996032945,0.0624253823340451,0.0669414156008843,0.0620955219937997
0,0.5860250964149416,0.5779646879258132,0.5736450930793939,0.5860250964149416,0.5532492252010466,0.5779646879258132,0.5127055465350092,0.4662608660432599,0.4962236230521628,0.4568864693412224,0.1029505792575724,0.1218262283028642,0.1025951712083759,0.1029505792575724,0.0994603055497402,0.1017949943383997,0.0931262255913325,0.0847486647402586,0.0903488182959198,0.0834828267885699
0,0.6071437534680333,0.6063017851642064,0.585239111065782,0.6071437534680333,0.582393269237937,0.6063017851642064,0.525693143100332,0.4917263586336006,0.5237905165308621,0.4900176944808247,0.1091237770983604,0.129667088455219,0.1073852755696692,0.1091237770983604,0.1068189561700559,0.109103857025651,0.0978546839105341,0.0908185809160989,0.0969722296327034,0.0905575023317319
0,0.6066086976336631,0.6042028288111168,0.6173723493478709,0.6066086976336631,0.5842417657791273,0.6042028288111168,0.5480190011351578,0.4886016569606358,0.5327290911902411,0.4856054708118265,0.1045126506918655,0.1207448368053045,0.1116297852303937,0.1045126506918655,0.1029860510578478,0.1042590866358385,0.099922378073178,0.0865865588162965,0.0955408583691954,0.0862479411033368
0,0.6248167557212353,0.6173982280317454,0.5998652730119104,0.6248167557212353,0.6184593526339053,0.6173982280317454,0.5440590220318288,0.5036403895480255,0.5558404119141023,0.5004897742411308,0.1082401312134583,0.1366396339018444,0.1052297876617199,0.1082401312134583,0.11359517379135,0.1071987861058286,0.0965362919961001,0.0897924108819558,0.1032427541923506,0.0895010071072208
0,0.6241777690879948,0.6228132588308257,0.5996869915711515,0.6241777690879948,0.599427784060248,0.6228132588308257,0.5401966257192338,0.5084788257134203,0.5381629716599006,0.5051041203711301,0.1107334439972549,0.1310123594216805,0.1092659887521781,0.1107334439972549,0.1078429246702588,0.1103949872062801,0.0995888721849409,0.0919214183564674,0.0974280955394247,0.0914657247309815
0,0.5915076364002061,0.5926625131969316,0.5741172006035128,0.5915076364002061,0.5721453212356344,0.5926625131969316,0.5170280125567543,0.4762886016654223,0.5146246101652092,0.4787919766169606,0.1004032050149125,0.1201000013592684,0.0999383817673732,0.1004032050149125,0.0987983932582299,0.1005669604749984,0.0912921258536219,0.0833786224741573,0.0898771280364812,0.083647699306853
0,0.5901247496813243,0.581212101743984,0.5753129142919287,0.5901247496813243,0.5594726867781996,0.581212101743984,0.5146858307504845,0.4635002764062562,0.4935032487458882,0.4543291303517839,0.0903977378856565,0.1129332543859704,0.0887883843159531,0.0903977378856565,0.0905877682324053,0.0892433125906746,0.0800797679224841,0.0733471170550015,0.0814522808051079,0.0721876056234475
0,0.619023748091354,0.6201630900505333,0.6025490516078666,0.619023748091354,0.5948149478417678,0.6201630900505333,0.5432238249785413,0.5042211168943656,0.5371178286589479,0.5064041605689374,0.1160394903037958,0.1369186404455069,0.1150000485468063,0.1160394903037958,0.1146761455829989,0.1162359973212774,0.1048339605014601,0.0971932820384447,0.1049863604857542,0.0976400831650099
0,0.6679536735518731,0.6665557680015147,0.6562727210155037,0.6679536735518731,0.6675189797945393,0.6665557680015147,0.6041413215792842,0.5470412718305695,0.6031944673078795,0.544563003793138,0.1237623006922801,0.1465871207180661,0.1268761929966907,0.1237623006922801,0.1264806801135474,0.1235875975318675,0.1190893334366337,0.1037526501963818,0.1152101704560464,0.1031914747501592
0,0.6071294622353065,0.6026145558998323,0.5749059667381232,0.6071294622353065,0.5833634865154651,0.6026145558998323,0.5150478338158311,0.4888015475607293,0.5234726956909243,0.4855371385654732,0.115683057885234,0.137990174936962,0.1113394494272009,0.115683057885234,0.1141261426988412,0.1150722920707464,0.1011707059764475,0.0959667681248717,0.1038758532304716,0.0956612411075847
0,0.5830161518460578,0.5842810047096623,0.5602481645739246,0.5830161518460578,0.5638728202184394,0.5842810047096623,0.5016750660275117,0.4652480566372953,0.5065395593103243,0.4680969175730913,0.1040344904783539,0.1253804669384284,0.1013198302329169,0.1040344904783539,0.1036880520250781,0.1043375905638133,0.0923344078786073,0.086123536967412,0.0945330699033205,0.0866119537364624
0,0.6303288354733401,0.6307189489704154,0.608259263328614,0.6303288354733401,0.6049250213222628,0.6307189489704154,0.5486090666412922,0.5153610566431363,0.5458692884492382,0.5171522206606793,0.1199835160483623,0.1414117303370051,0.1176278427434328,0.1199835160483623,0.1182717936159427,0.1200875492230345,0.1071142806489985,0.1002531327759574,0.1079827050033841,0.1007353199173819
0,0.5987300487383127,0.6009541975010938,0.5832216174013357,0.5987300487383127,0.5770304907103955,0.6009541975010938,0.5247153000233337,0.4840665658326973,0.5215063811457961,0.4875100151912496,0.1071653982730099,0.1275950270432158,0.1060894478711686,0.1071653982730099,0.1063241086991593,0.107592038515568,0.0966359247287351,0.0893234262297027,0.097414355397705,0.0898950598453669
0,0.6263965295858589,0.6278431171536911,0.6364554387506449,0.6263965295858589,0.5989952952809238,0.6278431171536911,0.5661604853276708,0.4777057494437515,0.5332097274896224,0.4789701465391548,0.0836121798243275,0.1027746122199489,0.0907185952693409,0.0836121798243275,0.0825468662940231,0.0838778444335848,0.0819149824169432,0.0649409079400919,0.0746391359725359,0.0651152249263602
0,0.5469223420732654,0.5622893824795365,0.4984622597127672,0.5469223420732654,0.557068019213744,0.5622893824795365,0.4345435808911843,0.411054274307732,0.4862202903527799,0.4268253137072474,0.0882245556157063,0.1150678918389018,0.081081305714413,0.0882245556157063,0.0902560028850069,0.0905467669634259,0.0724531281977172,0.070189256479523,0.079765729230354,0.0722805048730052
0,0.5320196764905095,0.5324403934892935,0.5128793564540576,0.5320196764905095,0.4996600870083716,0.5324403934892935,0.453364448199485,0.4119442011861839,0.4385001241428177,0.4124836041514904,0.081282574957853,0.0973337311023238,0.0796317997158159,0.081282574957853,0.0766502722372971,0.0813659480889337,0.0715805190598778,0.0659724828321855,0.0685752448908546,0.0660838868956778
0,0.5206296536201239,0.5199447296572239,0.4982605504022215,0.5206296536201239,0.4852773026155551,0.5199447296572239,0.4373861395829937,0.398776593087831,0.4239872152455939,0.3978051893448673,0.0800986357812393,0.0957544030777691,0.0776453121007841,0.0800986357812393,0.0748961660795596,0.0799864451861401,0.0696661057500671,0.0649697800244401,0.0670337146396033,0.0647891540961075
0,0.5325626684545227,0.5445481981123946,0.4782386549313531,0.5325626684545227,0.5300045313036749,0.5445481981123946,0.4165356303634245,0.4080236458626003,0.4640223938061734,0.4185459435257526,0.086992115103018,0.11139818564325,0.0789140050534076,0.086992115103018,0.0877965016958167,0.0887445668664121,0.0707085720239858,0.0702632175052809,0.0780709000435079,0.0715911582627386
12,0.489269016407891,0.5070098939462656,0.4712771206609106,0.489269016407891,0.4576272444419464,0.5070098939462656,0.4041467763652374,0.3667777993762255,0.3992991282598104,0.3824290824412246,0.0844493313609624,0.1014294903923682,0.0821380443987625,0.0844493313609624,0.0801390373494104,0.0869423782484441,0.0727048677156935,0.0676593902520107,0.071817994351286,0.0697212911831849
12,0.50146689192186,0.5017684886640374,0.4961580433337668,0.50146689192186,0.4659188299349539,0.5017684886640374,0.4335047376024771,0.373817011232036,0.4140191271287837,0.3748303147209719,0.0746645328353553,0.0912381683024017,0.077330608982833,0.0746645328353553,0.073223719255867,0.0748561719084787,0.069483809421863,0.0589634058613005,0.067875957771798,0.0592722314962493
12,0.4738787104411274,0.4801785999722177,0.4547686283212989,0.4738787104411274,0.4443821270234389,0.4801785999722177,0.3965016949351587,0.3529462625895356,0.3845437861353886,0.3586330771801712,0.0711366044569865,0.0900911100715467,0.0692337737075486,0.0711366044569865,0.0695967420722672,0.0718334567437611,0.0620467978421848,0.0569606340211497,0.0625614686761309,0.057582711856145
12,0.4875302870309839,0.4807150626641713,0.4366588014695978,0.4875302870309839,0.4518724404596796,0.4807150626641713,0.3748141418507306,0.3654627083319038,0.3901397639210471,0.3600753211643798,0.078940722468053,0.094891072792058,0.0724431918646169,0.078940722468053,0.0740875600294777,0.0780061411979854,0.0646051362747981,0.0634957572698595,0.0660428015830691,0.0627928882633046
12,0.4416215164368386,0.4426033391688053,0.4021814799906112,0.4416215164368386,0.4177865455137161,0.4426033391688053,0.3474328585021973,0.3304851132349932,0.3629202795873735,0.3320614312037322,0.0659996003064369,0.0804073059884409,0.0615938700958281,0.0659996003064369,0.0630943184362389,0.0661234292432046,0.0554327256961434,0.053638810557543,0.056717006389384,0.0537712966231985
12,0.4856581383666467,0.4877688875207025,0.4580061573762422,0.4856581383666467,0.443184642122823,0.4877688875207025,0.396843719692044,0.3673745215952442,0.3834528574283445,0.3683813416699181,0.0772559331879158,0.0920163309318019,0.0737699684595592,0.0772559331879158,0.0721585341555822,0.0776181675728106,0.065834894723306,0.0624348719348763,0.0645831655592056,0.0626307827462567
12,0.3458997372556894,0.3618810317683418,0.332072402351134,0.3458997372556894,0.3028934232670336,0.3618810317683418,0.2724170397110451,0.2453552418068553,0.2577000736565363,0.2553574491073694,0.0594178989768272,0.068688229107281,0.0576657151840744,0.0594178989768272,0.053648909541762,0.0613707582856333,0.0510102755739109,0.0484382812842536,0.0488105296273776,0.049599864254844
12,0.3494570226573849,0.3464218999426136,0.3262861049999404,0.3494570226573849,0.3210890479918394,0.3464218999426136,0.2818736805944534,0.2478150102817862,0.2770051510525835,0.2448682741115978,0.0503543961769657,0.063757848470799,0.0488082550902549,0.0503543961769657,0.0485884165731315,0.0499987786803007,0.0447854297140749,0.040843538364989,0.0449517861115772,0.0405449626505229
12,0.343826233767743,0.3611069196202815,0.3223449045411249,0.343826233767743,0.3048088469386545,0.3611069196202815,0.2694009094948643,0.2432813866375082,0.2560518560015828,0.256921651029328,0.0555076006544639,0.0658842617933256,0.0524931700091038,0.0555076006544639,0.0510824923575974,0.0573728672778643,0.0471618821547249,0.0454213778808247,0.0462384123310254,0.0467431855090537
12,0.3445403923338301,0.3391876975905172,0.2976375103825706,0.3445403923338301,0.3088202816273354,0.3391876975905172,0.2522817402632092,0.2426901382014294,0.2556189273034649,0.2406840084934368,0.0564824293028451,0.0682712493634369,0.0506385346180561,0.0564824293028451,0.052346224356508,0.0558303958692919,0.0461085694443173,0.0460008735611842,0.0468652735494984,0.0457296892869819
12,0.3411045588154988,0.3264486678285374,0.2913754404895817,0.3411045588154988,0.2970944287278178,0.3264486678285374,0.2435272849404661,0.240545970175656,0.2477571698741006,0.2295281763843528,0.0522731768820008,0.0612011994941868,0.0468605571636673,0.0522731768820008,0.0470448524174816,0.0507268910404509,0.0421573774573872,0.042321810378565,0.0422414076662777,0.0412460572418232
12,0.2972335045551404,0.3000738202442854,0.2736570280624493,0.2972335045551404,0.2679730206108061,0.3000738202442854,0.2330987978495625,0.2119724154598981,0.2259072529537139,0.2145606928198743,0.0440453342170677,0.0531888633956542,0.0411830506170027,0.0440453342170677,0.0412655772818402,0.0443119161301094,0.0376393303101789,0.0363300071714884,0.0373412010925454,0.0365734803376716
12,0.329807167891452,0.3219047058969675,0.2777200015240641,0.329807167891452,0.2982652852866972,0.3219047058969675,0.234626776997873,0.2316734181932639,0.2463471115098973,0.2276781445815866,0.0519100750577297,0.0633790798570776,0.045830326692082,0.0519100750577297,0.0483579546695286,0.0510485653109153,0.0416153970732137,0.0420034889604149,0.0430943508969367,0.0416037381751863
12,0.3072264715564167,0.3094362900879492,0.2746697629436885,0.3072264715564167,0.2884841319106423,0.3094362900879492,0.234034945089827,0.2131463910522162,0.2450958202090551,0.214938065604489,0.0404338715499571,0.0504985783958425,0.0378894978313078,0.0404338715499571,0.0387006638309947,0.0406809460109744,0.0348142213169358,0.0328359612608551,0.0353351222696297,0.0330662697509859
12,0.3386447969672055,0.3396313221375737,0.306756208604252,0.3386447969672055,0.3003926308808037,0.3396313221375737,0.2617679577035993,0.2450657014135,0.255438577818636,0.2462670331432653,0.0522063078378527,0.0620437994101623,0.0483012867666595,0.0522063078378527,0.0480792673499949,0.0522954843759953,0.0438674935093966,0.0428841883754121,0.0434975661608288,0.043003036952216
12,0.3408682789325156,0.3421757349425892,0.3067030331038137,0.3408682789325156,0.3188516476677938,0.3421757349425892,0.2636635235446836,0.2445739421490619,0.2717423063954166,0.2460253906449299,0.0502116052024501,0.0640945887221617,0.0464941243051595,0.0502116052024501,0.0482513074788514,0.050381803844211,0.0422830867613321,0.0410112764135561,0.0437085315950395,0.0411848697329602
12,0.338340799155555,0.3394072842011313,0.3181356702056039,0.338340799155555,0.3046138499873868,0.3394072842011313,0.2709847522407122,0.2433800660594318,0.2625734292651892,0.2448951609288931,0.0499071181703376,0.0588490248740649,0.0480573069373492,0.0499071181703376,0.0462558866405316,0.0500533825268965,0.0435801766584951,0.0408382387972668,0.0421327714627035,0.0409939621846888
12,0.4285370411092508,0.4268270548904668,0.4150963075383058,0.4285370411092508,0.3916758315862144,0.4268270548904668,0.3566232122171936,0.308548916781442,0.3429722691763334,0.30584483833451,0.0599501941128408,0.0743571327614558,0.060134105588616,0.0599501941128408,0.057793985795264,0.0598050279344212,0.0540507701488143,0.0475615655046572,0.0536722735704012,0.0473740163391627
12,0.4786065523242176,0.479303713617114,0.4254787506494536,0.4786065523242176,0.4538731408622444,0.479303713617114,0.3597232337372379,0.344842474959145,0.3859608628302612,0.3467241949652538,0.0705764781760452,0.0872891118606259,0.0637092407132804,0.0705764781760452,0.0672313136873245,0.0705850134851698,0.0562636937867824,0.0558002171533254,0.0592877258420578,0.0558667476325722
12,0.5182329034531323,0.5131665228602679,0.456921782258917,0.5182329034531323,0.4878040157862648,0.5131665228602679,0.3859950613125112,0.3805953318303424,0.4152464519808314,0.37446948687912,0.0857089205163827,0.1053766380466821,0.0768806698570915,0.0857089205163827,0.0812922143200695,0.0850068211810868,0.0675064472842585,0.0675681972168275,0.0713570160432568,0.0669254082725869
12,0.5007879987012888,0.5050481585627665,0.4403818164163093,0.5007879987012888,0.5224858898601078,0.5050481585627665,0.3772193058668284,0.3595499823606425,0.4409022801657544,0.364494274976025,0.0729457792520622,0.102734328388637,0.065501922971018,0.0729457792520622,0.0783309616151255,0.0734245302822517,0.0580395964487689,0.0569323826377256,0.0680420135532704,0.0574042187669536
12,0.3592508449649506,0.3466428111353499,0.3216138168050824,0.3592508449649506,0.3018675391783166,0.3466428111353499,0.2692569244272259,0.255559026823478,0.2531035785487652,0.2459457615542707,0.0537818184164647,0.0614499511212896,0.0492811948452326,0.0537818184164647,0.0473728073886875,0.0523873414505995,0.043959519989336,0.0433908044425776,0.0425341806304439,0.0423655800075428
12,0.3799722403972841,0.3789191763963099,0.3465924566900489,0.3799722403972841,0.3602086609630099,0.3789191763963099,0.2962945564617008,0.2682583490853995,0.3091529778019188,0.2680230763191668,0.0500590623523435,0.0635939465308951,0.0470617021339797,0.0500590623523435,0.0491093778039014,0.0499169808522285,0.0426233948211901,0.0396779211591506,0.0444425512864923,0.0396066462602429
12,0.3344682461129297,0.33749227926712,0.3050665780338046,0.3344682461129297,0.3140989816975951,0.33749227926712,0.2612599295319681,0.2346069094559994,0.2676457930362107,0.2375214615586408,0.0424115088215983,0.0543184950256242,0.0397017563956259,0.0424115088215983,0.0407055300432919,0.0427693573981159,0.0363481394088624,0.0342382600975944,0.0369003841268753,0.0345263998203152
12,0.3344280352780822,0.3260386522756718,0.2914043281859597,0.3344280352780822,0.2831309205682974,0.3260386522756718,0.2403764376773682,0.2341818429277426,0.2361916298302975,0.2285411294674939,0.0519577835744365,0.0595930136694134,0.0471004783695019,0.0519577835744365,0.0458415700293256,0.050859495177561,0.0419446444797192,0.0418371476058951,0.0412083008524658,0.0410411825733753
18,0.3080674613057158,0.306875471005305,0.2808069097003222,0.3080674613057158,0.2814621558316519,0.306875471005305,0.2399157998140283,0.2148575442191279,0.2386294551455943,0.213225138252697,0.0396610625112176,0.0486028706048412,0.0374020052576331,0.0396610625112176,0.0371587491403839,0.0395419365281743,0.0342976385377919,0.032097354853139,0.0338211703619206,0.0319338055530949
18,0.3074574764219689,0.2999381089312766,0.2735762016059841,0.3074574764219689,0.268547697369737,0.2999381089312766,0.2267018257382067,0.2146147757857922,0.2237068821739714,0.2084870552137369,0.0422014368171735,0.0500670948446362,0.0391439884565366,0.0422014368171735,0.037789127176376,0.0415316101809344,0.0348975506770731,0.0341599925287221,0.0340792695684127,0.0336090046027137
18,0.2720283057614499,0.2731166808141662,0.2346014951931981,0.2720283057614499,0.2435743877544035,0.2731166808141662,0.200956063446702,0.1944162256192409,0.2043833022349913,0.1953475766219687,0.0446079654275942,0.0535096862788627,0.0403289972225778,0.0446079654275942,0.0415715256440082,0.0446854170205824,0.0373274120773601,0.0373102846774698,0.0379067597630479,0.0373455267261661
18,0.2741631813651714,0.2742948693602715,0.2458034013591813,0.2741631813651714,0.2344026413214383,0.2742948693602715,0.2053617552585303,0.1945894874059384,0.1997739923084291,0.1949954174036818,0.0459389736375287,0.0526109546679848,0.0427562221974664,0.0459389736375287,0.0413280863586108,0.04590468901235,0.0388958924302688,0.0382878453529669,0.0381629179791862,0.038267464553149
18,0.2760061363518206,0.2758733055626986,0.2477510013126776,0.2760061363518206,0.2357006723813604,0.2758733055626986,0.2063484940490191,0.1970636581038242,0.2025452860720859,0.1966533033614985,0.0455341439128253,0.052054559595852,0.0425256529598227,0.0455341439128253,0.0410085409236857,0.0455863973714923,0.0386493776338988,0.0380059150299172,0.0379995067841021,0.0380251556115703
18,0.2711048381131385,0.2730455228812458,0.2446408328907593,0.2711048381131385,0.2329774730093088,0.2730455228812458,0.2047941736921641,0.1940926647571476,0.2005388293810255,0.1951501316349348,0.0445522277229356,0.0509088528409188,0.0416745877558346,0.0445522277229356,0.0401941765158082,0.0446491037509575,0.0379325059065783,0.0372815043818289,0.037298908741759,0.0373221339466572
18,0.3029803333686592,0.3128460785309368,0.26939553355866,0.3029803333686592,0.2688072610380719,0.3128460785309368,0.222727119042632,0.2103536121510584,0.2228256852838969,0.2178401427605104,0.0533413404861333,0.0635921778186947,0.0489967463702386,0.0533413404861333,0.0491677956813127,0.0544113064674848,0.0442354953793336,0.0437262153468349,0.0444344371715141,0.0444258421437679
18,0.2822178905826744,0.2847442796680691,0.2620561246754643,0.2822178905826744,0.2496968255354209,0.2847442796680691,0.2222305026090687,0.1997806556845552,0.209749905848626,0.2020070244397221,0.0435773683768182,0.0521222517061784,0.0405816929511093,0.0435773683768182,0.040486524698451,0.0438013850815438,0.0371851266793854,0.0362108068044986,0.0368045518326905,0.0363723244106678
18,0.2942141308365906,0.3113645884757096,0.2797795816327663,0.2942141308365906,0.2559699117001311,0.3113645884757096,0.2301108014446073,0.2067663051603686,0.2144194408803272,0.2170052900566022,0.0471638025809099,0.0557356244248035,0.0457835091517863,0.0471638025809099,0.0425336058639047,0.0488405201844787,0.0408020198225341,0.0388376680146391,0.0389601231018488,0.0397663057688647
18,0.2990199090305842,0.2994896966059842,0.2714525126768994,0.2990199090305842,0.2775428018222166,0.2994896966059842,0.2334472963043557,0.2092884282137007,0.2385233404999785,0.2095535844752663,0.0435911337642487,0.0538033698973615,0.0413271257475531,0.0435911337642487,0.0414270183657938,0.0436521486668612,0.0382808429514064,0.0358197053534069,0.0381639130802209,0.0358748269831612
18,0.2850653173258721,0.2973386305471158,0.2456576039675181,0.2850653173258721,0.2624262545422675,0.2973386305471158,0.2083664961866219,0.2006604217568517,0.2161922309082942,0.2093023398458749,0.0478490942255248,0.0590585162540873,0.0432136095458739,0.0478490942255248,0.0452755809685737,0.0491451547481584,0.0396953682490216,0.0395850692865771,0.0406906207531253,0.0404013884745613
18,0.2368777140133539,0.2292883175654819,0.202074746751751,0.2368777140133539,0.1988048895337657,0.2292883175654819,0.1678280743553428,0.1642286070485255,0.1657081893816709,0.1571943405026666,0.035439613242866,0.0410700749661029,0.0321409156088934,0.035439613242866,0.0319495081435863,0.0348647582064229,0.0292558769014289,0.0293050156385247,0.0291028847047681,0.0287213337310791
18,0.2543065913255496,0.2616315040728601,0.2154089053220043,0.2543065913255496,0.2192904440523455,0.2616315040728601,0.1769161923818225,0.1732873817420741,0.1775979894038877,0.1784807062003272,0.0406077745265412,0.0483921691645128,0.03658580542545,0.0406077745265412,0.0370925815094626,0.0412189388898794,0.0330235382127387,0.0329826062148315,0.0332484963600401,0.0335271599210089
18,0.2368536641926304,0.2325806140677233,0.195522136464241,0.2368536641926304,0.2005485750663175,0.2325806140677233,0.161580049947754,0.1629839950555624,0.1648380139492783,0.1613081458434377,0.0376377486123197,0.0438973184898354,0.0336581707626056,0.0376377486123197,0.0339455829294232,0.0371500161126511,0.0306357478313795,0.0308631058039775,0.0307452969985707,0.03074034758729
18,0.2687944441794377,0.2713530621388145,0.236320627919042,0.2687944441794377,0.2322241084374785,0.2713530621388145,0.1969338171782255,0.1882825480339931,0.1926998395441423,0.1906364370671379,0.042805983845573,0.0504358141720345,0.0391192627139208,0.042805983845573,0.0389072993574093,0.0430206334028872,0.035334757644049,0.0349279898945546,0.0350508405921233,0.0351947046011959
18,0.2718085250224781,0.2732532374644104,0.2409566273170331,0.2718085250224781,0.250818878862831,0.2732532374644104,0.2065395614761872,0.1905265228547875,0.2144582820973068,0.1921439915587369,0.0388559164093247,0.0483236861904539,0.0362419521642229,0.0388559164093247,0.0373562688030104,0.0389928115062198,0.0334203074604788,0.0316855805648568,0.0341833571174276,0.0318330666487746
18,0.2896348048678976,0.2908628032242573,0.2464994114499677,0.2896348048678976,0.2530568298709321,0.2908628032242573,0.2027102602645162,0.2022779104778673,0.2102705393625854,0.2029561715303134,0.047155892083856,0.0557769651993212,0.0425509702267576,0.047155892083856,0.0429639604757018,0.0473386481121553,0.0380534064566637,0.0382013874620358,0.0386043588620785,0.0383135293745491
18,0.2767887282320008,0.2842157391533916,0.2491999440180873,0.2767887282320008,0.2341682309975642,0.2842157391533916,0.2060684668269495,0.1936391168953054,0.1935483496482484,0.1971155739671066,0.0452582105892174,0.0526700251008159,0.0420185499691097,0.0452582105892174,0.0406856128954007,0.0460472263846381,0.0376757731527379,0.0369297763046019,0.0366457022108975,0.0372987698838401
18,0.2986285433473403,0.3012192204377441,0.2608904327452925,0.2986285433473403,0.2562028002304848,0.3012192204377441,0.2147872694210106,0.2077535615028988,0.2125347750993673,0.2103700391923605,0.0453373750804852,0.0530592052491539,0.0413508919388316,0.0453373750804852,0.0407766408939863,0.045508125812207,0.0368585869919392,0.036523131377352,0.0366111533298204,0.0367320721083089
18,0.2842548297964438,0.2887920657002017,0.2601134174009119,0.2842548297964438,0.2549092655748664,0.2887920657002017,0.2201928670330848,0.1968032849392784,0.216706490099114,0.2006244357292664,0.0385979629693464,0.0480503132663428,0.0364846609098016,0.0385979629693464,0.0362295434261298,0.0389466216370021,0.0332299539013163,0.0312528973485637,0.0331720343256821,0.0315367883682729
18,0.2682637094901034,0.2753299774023247,0.2427815562552881,0.2682637094901034,0.2403046191807148,0.2753299774023247,0.2032493139737257,0.1878823849528605,0.1998267919933614,0.1936105716127313,0.0387450125652033,0.0469323577734696,0.0357872643609205,0.0387450125652033,0.0361080488437713,0.0393392723101169,0.0325002702932588,0.0316932574149231,0.0324324598677786,0.0321747260797227
