contrast,dissimilarity,homogeneity,energy,correlation,class
0.4430777660679374,0.3019601890884653,0.8623370896543789,0.17623126279873644,0.9966173554900252,0
0.4056161412512219,0.25599301991691104,0.8847240111382312,0.17889328200750057,0.9978191467647923,0
0.44560460960410553,0.3119100531524927,0.856534821229394,0.17644149797423767,0.9960742963782324,0
0.4004994501466275,0.2648212212854349,0.8796971129869849,0.17740431288294906,0.9976871255540857,0
0.46599023246578686,0.3391459326124145,0.8427054031500264,0.14939782156697107,0.9960170906326898,0
0.3936196007453568,0.29207619287634407,0.863824347963824,0.14066123349416962,0.9977813054931639,0
0.33638711968475077,0.2570306772360704,0.8792352704744116,0.1433574032013164,0.9981913486007804,0
0.47739587151759516,0.2874253497678396,0.874073144760084,0.15187066486983034,0.9969113128324122,0
0.42170126160801563,0.2884324596774194,0.8684120062752666,0.14797863227803282,0.997264598985589,0
0.5095393832478006,0.3319367439516129,0.8507952632244283,0.13799154519040197,0.9970917377521277,0
0.5136518282624634,0.35601001191348974,0.8368780885833105,0.13826641117676755,0.9966587328339584,0
0.8218436889051809,0.5060369318181818,0.7761913108765063,0.12711836575883673,0.9946314974369391,12
0.9239073573435972,0.4761816119868035,0.8018924951213862,0.12884967659275595,0.9949136673129853,12
0.9214206072825024,0.5359275720918866,0.7673223334210757,0.11764315923985359,0.995302625508597,12
0.7155969345674487,0.4375009546065493,0.8068974472964057,0.13163170697091273,0.9957689289014705,12
0.8121706607404692,0.47324142381476053,0.7943186519547807,0.12464097526084801,0.9961770858992416,12
0.7087571786412513,0.43535213526392963,0.8075737743598962,0.13087288564258523,0.995853252299072,12
0.9268647284335287,0.47846312163978494,0.8008246931937774,0.1283315690498087,0.9950856514018617,12
1.5526980999511237,0.7460842039345061,0.6970299238416787,0.09750527568249012,0.9944886359241308,12
1.3146373640640279,0.6884231045332356,0.7113352211667286,0.10527669567302567,0.9937361637757237,12
2.162713640945748,0.8849918667521993,0.6644506173891609,0.09241837003454369,0.9921879262261508,12
1.9563429786779083,0.8522335884042034,0.6665797152942919,0.0978532308086247,0.9910417282360395,12
1.9461840557795698,0.8454711556085044,0.669504907267448,0.10426146494430506,0.9897806872908392,12
1.5359065707478006,0.7764063263685239,0.6790460319270128,0.1004242839182489,0.9912396010763765,12
1.7566068319281523,0.8332922852517105,0.6638420923332011,0.10374738614834879,0.9870817775155777,12
1.488006323313783,0.7363815829667644,0.6977010932479772,0.10195106412280502,0.9922695297095615,12
1.3175565508919844,0.6828672944159334,0.7153283750413889,0.11347881611425667,0.9902719568867446,12
1.4452237215909087,0.7325679298020528,0.6964312278795524,0.10513714100215049,0.9906452394689141,12
1.737346690188172,0.8254587839076245,0.6667469367246461,0.09365112157125477,0.9918202822626635,12
1.8795677923387097,0.8659054634042032,0.654515603499699,0.08802149812123651,0.9926978320705915,12
2.283144894000489,0.942149888501955,0.6397318065448874,0.08558248020362774,0.9916727367556215,12
1.5874056848729228,0.7746231213343108,0.683873460879102,0.10145561687096126,0.9900946947100068,12
1.9290631873167157,0.881191578079179,0.6494651963075025,0.09916299597577212,0.9850592427686053,12
0.4672789513074291,0.3567355128910068,0.8323641881694168,0.1568605525147547,0.9935834952564879,12
0.5762587441959922,0.4277009637707722,0.8005316669397331,0.130299482543112,0.9952381710883695,12
0.56451326521261,0.4064552404081135,0.812003213363248,0.1435535348575256,0.9935738595714466,12
0.45518790475317694,0.3414121685606061,0.8403422729256236,0.13938821999550252,0.9963717957677737,12
1.2616652920332356,0.6892335654936462,0.7070677068061806,0.09803194424024714,0.9935754263313694,12
1.1879219360948192,0.6595357557429131,0.7182071159859577,0.10966426228538291,0.9909175917171431,12
1.3025778195259041,0.6813542430351905,0.7150534158577553,0.09828262845605333,0.9937123137160001,12
2.301514387829912,0.9298612383919842,0.648783415727126,0.08592727396792733,0.9893073412569918,12
1.7415364583333335,0.8240010997067448,0.6682953878305362,0.09538718362136306,0.988930620741304,12
1.254018893572825,0.6850867546432063,0.7087289375147432,0.11218635346823042,0.9886110453475779,12
1.651260271566471,0.7718079866202345,0.6892340540064227,0.09269304609290337,0.9923876364997496,12
2.803509515518084,1.0106018603372435,0.6344788184447724,0.08808161082105705,0.988011456299993,18
2.1517748044965783,0.911847812805474,0.6454644308343734,0.09013249904019117,0.990675537709694,18
2.3329829927297165,0.937510500672043,0.6428928156132833,0.08933100043222025,0.9895281195063118,18
1.7972501603739,0.8439495127688172,0.6601673804715256,0.09815130274775949,0.989099711440763,18
1.9150075604838708,0.8645413306451613,0.6571942388384909,0.09683853084651887,0.9887183631128087,18
1.641714206072825,0.7849586464442816,0.6814756694823428,0.10280171066687264,0.9896409830539269,18
1.6782546355694041,0.8239333226417401,0.6630285865883939,0.11850559048304236,0.9787806916912566,18
2.0363256430229715,0.8963975058040078,0.6479127673760836,0.10635980939678827,0.9817755796225001,18
1.8932158021749754,0.8654424792277615,0.65309697065282,0.10709993833779513,0.9824724985803782,18
2.026878856610459,0.8952367042399803,0.647405768354469,0.10042068787701079,0.9864100400956066,18
2.657052824108016,1.0046346147971652,0.6325906365155386,0.09616739809132822,0.986307004653653,18
1.5213631399682306,0.7675962625244377,0.6821025521980222,0.12010563812224999,0.9830362440360788,18
2.197107160312805,0.9259989002932552,0.6430556932842105,0.09785971581928077,0.987955349748259,18
4.2035173432917885,1.348216604044477,0.5459969237135732,0.07894669401543666,0.983227526329634,18
2.9304387753543506,1.1272480984237538,0.584669348588726,0.08986065686353255,0.984565683439855,18
3.604601967253177,1.254139173998045,0.558542441137015,0.08217140812217821,0.9848961355661878,18
4.2035173432917885,1.348216604044477,0.5459969237135732,0.07894669401543666,0.983227526329634,18
2.5160603005865108,1.0424513532502442,0.6032742334033635,0.0922280279472341,0.9857984068134007,18
2.7808815218719447,1.093326154692082,0.5931891672827665,0.09113201280603563,0.9841503882600401,18
3.5975751084433036,1.2196750137463344,0.5759161052683378,0.08757386239647959,0.9843513828221859,18
3.0453552663734116,1.1005792552541545,0.6050276337138952,0.09539862937710746,0.9841259128801335,18
3.284059407074781,1.1413457279447703,0.5918787770345747,0.08271576115894372,0.9887509488122942,18
2.3709448313782993,0.9451253971163245,0.6417747412778655,0.09381272491525819,0.992102714210143,18
3.607849538734115,1.1729785251710654,0.5944376364042926,0.085541181168454,0.984223345468995,18
3.1331408846529807,1.077960807673509,0.6152159853737829,0.0892384413593135,0.9884715095504832,18
3.572846980388563,1.1633303167766373,0.596879077752109,0.08777441464276448,0.9820088739185067,18
2.6762461433895406,0.9492407059506354,0.6611627670745827,0.10919770326359968,0.9902605579813032,18
2.193527385752688,0.8531547837243403,0.6803941166357026,0.11603095209802655,0.9922285828912164,18
2.6762461433895406,0.9492407059506354,0.6611627670745827,0.10919770326359968,0.9902605579813032,18
2.132996739064028,0.875932650598729,0.6654636287788741,0.11087837371990797,0.9916006787819498,18
2.0131716611681325,0.8260000458211143,0.6836671352381654,0.11593081516422493,0.9905767384757717,18
1.5060970720307918,0.7260307841520038,0.7042295978542563,0.11912494839992398,0.9914238574113828,18
1.5714017060728251,0.7240165643328447,0.7099944560922601,0.1225609794949644,0.9919242682644749,18
1.4798291636119258,0.7042113422531769,0.7135146860835493,0.1280881803069597,0.9877876838844979,18
3.041580752077224,1.1983061461388074,0.5558752112485681,0.08436787975864068,0.9778743021320254,18
2.909174914467253,1.1596025782013686,0.566598916889012,0.07964523487296961,0.9839426798388823,18
3.329304893695015,1.2711979930351909,0.5362718009597017,0.08007663494541013,0.977309149173033,18
2.6917212701612896,1.1233771688660799,0.5723664585683477,0.08865033849851439,0.9778785468048211,18
3.5123430626832843,1.2587327407135873,0.5548988227858771,0.07148497421784182,0.9853228184949564,18
2.6626000427663734,1.0969880254154447,0.5848483617046267,0.08015807494942248,0.9853866100754589,18
3.5353586265884656,1.2613178152492668,0.5518962269881567,0.0771454961674046,0.9795289879166613,18
3.0682209570503427,1.1947655104472141,0.5589906025779203,0.07763544470862963,0.9834900686220233,18
4.2376130254154445,1.4025633095063537,0.5222727113651803,0.06803084999093861,0.9832258389407867,18
2.3708293239858267,1.0178940997678398,0.6069486291395051,0.08651421275987267,0.9866689267844372,18
4.201090733443304,1.396282953018084,0.5234801380291464,0.06771420201562049,0.98366758433243,18
3.1159341016006845,1.1952370860826003,0.5609257608510022,0.07239584170041426,0.988004815856806,18
2.8335910771016617,1.1285950482649072,0.5784166666050842,0.07996187185650112,0.9852240085576774,18
4.053986818792766,1.290599416544477,0.5651980797350251,0.08008305627360951,0.9839189893973849,24
3.4245564897971645,1.1561955874266863,0.5934787493843,0.08121182413151945,0.9891280988850101,24
2.9006225943914954,1.0883536091764419,0.6022293594866569,0.0879557165513984,0.9884610539975718,24
1.6171932276392966,0.7940226356304986,0.6757005876009141,0.09980237633949032,0.9902544147080088,24
1.8388920072702835,0.8606150339076246,0.6541851147626521,0.10066385866098299,0.9884668894341744,24
2.1520487765762466,0.9444237613025415,0.6295155402580932,0.09375433330502368,0.9880120515502359,24
2.373240660129521,0.9759754169721406,0.6260565138401665,0.09137663067332473,0.9881070730497488,24
2.143753245662268,0.946500985153959,0.6295688406196729,0.09724942064925994,0.9847934862022887,24
1.9610463251466275,0.8939317570869991,0.6448071114796162,0.09725022644153122,0.9886036835276036,24
2.7323989644428153,1.0337816165689149,0.6163275395732778,0.09057706082476828,0.9880622937305122,24
1.9129618386485825,0.8805873121334311,0.6486762900549335,0.09841268192535607,0.9892940736378464,24
2.6208579621823067,1.0503411763807429,0.6036415232628707,0.09995831330316983,0.9790465890614583,24
2.666810812255621,1.0662601951979473,0.5982597492049485,0.09477961009235891,0.9828857650672183,24
2.686345880681818,1.0686008904569892,0.5984233830912492,0.09236722274318368,0.9848725670723385,24
2.855053496151026,1.0778911213954052,0.6035456972223566,0.09090976655745274,0.9860771214087614,24
3.659976783968719,1.230075452101662,0.5743027035985812,0.08635837852492531,0.9822279505160969,24
1.7229015838831867,0.7875131735703812,0.6846911299751459,0.09951683454654274,0.9899089434929019,24
2.066762318242913,0.8786112765762464,0.6574954424204436,0.09600338550251192,0.9904975299833555,24
1.9968020680596286,0.8657594086021505,0.6596528073562925,0.09806642287080274,0.988041054096282,24
2.238412031097263,0.9178895176564028,0.647520417584704,0.09359756226168747,0.9900330942773229,24
2.4982482969819158,0.948396833760997,0.646402133593154,0.09221749477603867,0.9897393433752436,24
3.486280394672532,1.2363491263440862,0.562623753078612,0.08004037091949603,0.9836708786200166,24
2.955228952834799,1.1200589565004886,0.5904002289240802,0.0860605456980688,0.9851584732208089,24
2.274612620662268,0.930572420271261,0.6459728468713731,0.0839635100618899,0.9921042820884829,24
1.540133568548387,0.7729449230205279,0.6815672617353521,0.09861178624674294,0.9914777712815084,24
1.1090523429863148,0.623505086143695,0.7322053734180198,0.115495693130027,0.9918338517395797,24
2.280355533663245,1.0066736543866077,0.6068879252981221,0.0949806051038981,0.9796471356173452,24
2.8608345934139785,1.1023443227639298,0.59061198938751,0.08015024588634256,0.9864378506387886,24
3.5482744532013686,1.2451486895161292,0.5634049283611559,0.0758289585305106,0.9850812787528239,24
3.5482744532013686,1.2451486895161292,0.5634049283611559,0.0758289585305106,0.9850812787528239,24
2.49017518939394,1.0362998686461389,0.6039678680835413,0.0818008787782014,0.9889007620480295,24
2.973501076796188,1.125031502016129,0.5865533222387118,0.07909706042905504,0.9869836802390962,24
4.572124343230695,1.5096396169354838,0.48925076556347374,0.059923917721178416,0.9852310536221561,30
3.209349989308407,1.2504018893572828,0.5397985880721944,0.07062728123829574,0.9863800980544453,30
4.94200669751955,1.5502457157258067,0.4877573249666498,0.06272183701860752,0.9801511373244922,30
3.019028172348485,1.2017704133064515,0.5520557007921056,0.07280966055347689,0.9854985426307333,30
3.6451689271749754,1.3359164986559138,0.522413205475703,0.06840323303011199,0.9836933822750984,30
5.048473011363637,1.5711296432062563,0.4835284579066479,0.0646031472764729,0.9754257408753918,30
4.948045538550831,1.5499631521871946,0.4880139027136794,0.06274696489809972,0.9801205942302323,30
4.915232847629523,1.5498686461388078,0.4862784457525884,0.0621044298514735,0.9796911799571227,30
3.696353021138807,1.3428755804007817,0.5218084255467627,0.06760057019398927,0.9833879547945552,30
4.900442173753666,1.5165166025171064,0.4988912884578927,0.061913829237493515,0.9846870929587369,30
4.382171004398828,1.4331699046920823,0.5136243233138705,0.07040192414958674,0.983408045294439,30
3.241746471774193,1.1948409243646136,0.5664950453339045,0.08401520835719507,0.9830139769892103,30
4.598553580156403,1.4470727944770283,0.5141922796743866,0.07044023841641069,0.982468767786339,30
5.4261239537512225,1.5860339152614857,0.4943950052160582,0.06708892684116972,0.9802686750068029,30
3.8441337518328447,1.3289345063538613,0.5348297179986827,0.07655375093228603,0.9827563602111384,30
3.846841016006843,1.3394924547898337,0.5307309648097261,0.07324759770776415,0.983135185512123,30
4.396111123839198,1.4313322870845553,0.5149166943304886,0.06693754313774382,0.9836008973713393,30
2.8678041758308894,1.1034067998533725,0.5934969446418676,0.07990294125055811,0.9872934207935803,30
3.2997855953690127,1.1896908220307918,0.5746179524667971,0.07469212939137394,0.9873813246235059,30
3.440072664650538,1.2097108305840667,0.5722868010716038,0.07215096562561245,0.9885198849869824,30
5.503074787695503,1.5478916559750735,0.5070949374426794,0.06279970027953566,0.9811780265346178,30
4.160285121884165,1.2769151316593355,0.5673386085900106,0.06899215255665861,0.9859701338907749,30
2.668272314882698,1.0150083241691106,0.6187783171563845,0.08111681589578745,0.9875111256763642,30
3.453949780058651,1.1943368921065496,0.5727025230217537,0.07199990218370747,0.9867264901039742,30
3.6871706607404695,1.187798791849951,0.5841734175764765,0.07190716347179099,0.9866207357682596,30
4.160285121884165,1.2769151316593355,0.5673386085900106,0.06899215255665861,0.9859701338907749,30
1.5208381063660803,0.761983176014174,0.6855830138019382,0.10368041103143986,0.9890674834704705,30
1.903611467497556,0.8115243921065494,0.6758258920028626,0.09208955087677455,0.9905251194335692,30
1.5351686598851417,0.7136438095674488,0.7068749082017439,0.0995912383539754,0.9913462818849498,30
1.476512860459433,0.7444785557184751,0.6921007434815163,0.1043112960552762,0.9893887661646691,30
5.32710452559873,1.6643803839809388,0.4543049680576527,0.05788173027364363,0.981951417471023,36
6.043083302785925,1.7731167521994138,0.43846210181104933,0.055430112566197,0.9794435971279747,36
7.815515602089444,2.010809009958456,0.41044438466515226,0.04961432252042002,0.9797104041372344,36
10.798852944770283,2.352963862414467,0.37274314420670973,0.046466700838225114,0.9686914614536686,36
5.898020336937925,1.731451040139296,0.4499354761859043,0.05452839471978465,0.9826619639870432,36
5.920756201124146,1.7340217955767352,0.45015402351422623,0.05522012078184543,0.9825741959948805,36
6.378177885202835,1.8035753833699903,0.4387547057977708,0.05161697263001718,0.9845955594159147,36
5.511783663245357,1.638368310117302,0.4729118712073877,0.05602440614235324,0.9829781424130443,36
8.879658479960899,2.0698791086265884,0.4226197561633682,0.04806163223468478,0.9781118687972316,36
6.280822336265883,1.7599890029325513,0.4530295577912276,0.05471853200099146,0.9797540771101199,36
5.19313408785435,1.5947122434017598,0.4808929662339281,0.057321549712467605,0.9841041860345828,36
6.7931176686217,1.8120532441348973,0.45121159536478495,0.05211558462270051,0.9823929087016361,36
5.639812629826491,1.6616826658724342,0.46947294223384084,0.05345480954441387,0.9851699349598985,36
5.9163029615713585,1.7124639158724337,0.4607903502849685,0.05244502303654624,0.9866200311495399,36
5.5724689561950145,1.6466495219330397,0.4728550454823662,0.05292842193331376,0.9877657972641536,36
4.591883744195992,1.4942962258675465,0.4963807722516998,0.056279643429904394,0.9889451468817441,36
6.031334005376345,1.7240957966764419,0.46051508703622335,0.052012151110575125,0.9869347546891832,36
5.4253574046920825,1.6437293804985336,0.4676409242166255,0.05640731954172977,0.9848645525078275,36
7.240760363208701,1.8844267396749759,0.4411346527368405,0.04988854667854144,0.9843685339932894,36
6.943282051869501,1.8569111604960902,0.44183080996459445,0.04986686171535067,0.9841560690999911,36
2.9119986406402734,1.0953231915933528,0.597598743934312,0.07306753594169534,0.9901232566127498,36
2.9119986406402734,1.0953231915933528,0.597598743934312,0.07306753594169534,0.9901232566127498,36
1.8074129016984357,0.7871637875733138,0.6841927786628056,0.0863635292403483,0.9928432267648335,36
1.9860131048387095,0.8387001313538611,0.668670503893086,0.08392755909827593,0.9921237668453579,36
1.8074129016984357,0.7871637875733138,0.6841927786628056,0.0863635292403483,0.9928432267648335,36
2.058799945014663,0.8548425281036168,0.6636243256384318,0.0851103015543393,0.9912377104562404,36
3.541863315615836,1.237059353616813,0.565033714376558,0.0696795409593396,0.9884673481735192,36
2.976157746823069,1.1328373197702832,0.584006012295205,0.07201941940436493,0.9903227288747495,36
2.8229271673387095,1.1115257285557185,0.5853112384891743,0.07625400025077539,0.988060037984354,36
3.338211372800586,1.2029818090175954,0.5685557286658512,0.070516412645303,0.9886547228604636,36
8.075010118829422,1.9732242408968719,0.42711933619345577,0.05105840022458767,0.9762067569242587,42
8.31601677052786,2.0077685880987293,0.42254970445988804,0.05169569312341043,0.9747113103207198,42
5.78496151026393,1.6595433925953078,0.47280961152761164,0.060532183137977216,0.9780402475211327,42
9.432426266190129,2.120292835105084,0.41525038800271163,0.05081168664278162,0.9711752573185871,42
7.567378994073802,1.903127481977028,0.4384965287065597,0.05402469173646442,0.9754663529081825,42
7.063879406463832,1.8433595659213098,0.44557286170185467,0.055505213259934856,0.9758491283284847,42
9.372061721041057,2.14394512157869,0.4070406705156531,0.05020662056362867,0.975963306897098,42
11.010927381170575,2.4166886226173023,0.3606503309425786,0.049224258097368565,0.9601806137119502,42
11.076439164833825,2.418205492424243,0.3632474642152932,0.04720174096478358,0.9688675540102797,42
8.262029951735093,2.0817448680351904,0.3977895066578191,0.05121600810175896,0.9745958376271269,42
11.076439164833825,2.418205492424243,0.3632474642152932,0.04720174096478358,0.9688675540102797,42
7.036949955706255,1.9227293728616812,0.4169572550413753,0.054495520499296,0.9747063725899319,42
5.409074680779569,1.5753805061705768,0.4957815157094326,0.05685433964081018,0.9884991894937735,42
6.503296256414957,1.737445969269306,0.4724881945065092,0.05452477433180289,0.9862298956310657,42
6.967881308040075,1.879482832355816,0.42962345101986427,0.05256052520534794,0.9811117187317662,42
9.692086884469699,2.2185753070014664,0.3892258715823227,0.046615229701244786,0.9797116197354574,42
9.692086884469699,2.2185753070014664,0.3892258715823227,0.046615229701244786,0.9797116197354574,42
8.57719044018817,2.0643032517717494,0.40873609375483316,0.04814444149194618,0.9819765512439376,42
5.194417079056695,1.626830935361681,0.46485081552657426,0.057766673731440156,0.9847786382577464,42
4.329338304924242,1.3831914788000972,0.5331026110891484,0.061882465218260276,0.9864033607266187,42
4.457400682734604,1.423244860398338,0.5217683729974566,0.05883015310329452,0.9879688249508859,42
1.7744140625000004,0.7969446862781038,0.682595223506163,0.0918214211769672,0.9924670366927273,42
1.5748812469452589,0.7750393297898337,0.6812904986108781,0.09514102881159363,0.9925260476762836,42
1.500021001344086,0.7424796096041055,0.6939559015912135,0.08749345616136056,0.9950772107994271,42
1.5519258232526885,0.771072939577224,0.6823271772636083,0.08768827338917971,0.994307369485586,42
2.6001353632087003,1.082020749327957,0.5874296578780912,0.08230584918864563,0.9854741495106375,42
2.8870920011608017,1.1256768160434996,0.5797668524763989,0.08386609936637351,0.9851234523649898,42
5.458591077101661,1.6016255040322582,0.48409498795081335,0.06113521128174635,0.9814171311969713,42
3.9436810774071365,1.3604565692204302,0.522644891153598,0.0701308708130048,0.9831564205931062,42
4.01203567937439,1.353423982771261,0.5286571402774155,0.07184156072638183,0.9821767273767154,42
4.925412771871946,1.4907364980449656,0.5072048053931737,0.06498622849385349,0.9818807821984568,42
8.921614392412023,2.1192084020650053,0.40322834500716737,0.04782680570196395,0.9755984978319786,48
7.269115996151027,1.9353511806573802,0.4199460576281357,0.05170449223482225,0.975337172330734,48
8.835325597201855,2.0839280532135875,0.41130829456384305,0.04789934360934402,0.9770900076064971,48
8.861902798142717,2.0884519336510263,0.4105970710201231,0.04778523862000659,0.9770480621735365,48
7.570496739064027,1.9527383843475075,0.42266737117842335,0.049662202301757136,0.9792639679346928,48
6.652998610092865,1.788159442204301,0.45689444858406875,0.05289910157029405,0.9820044350527624,48
5.643721743646138,1.6508545637829914,0.4735967207565071,0.05744395300877327,0.9817107915186803,48
5.696774002627077,1.6704154065860215,0.46790010162912915,0.05572659191285097,0.9822141680181866,48
7.8213530211388065,1.9743936339198433,0.42480126555448816,0.05094110756150525,0.9771029732521272,48
9.083399201185241,2.1082609741568916,0.4102910582594711,0.05460494458416287,0.97163465859439,48
9.083399201185241,2.1082609741568916,0.4102910582594711,0.05460494458416287,0.97163465859439,48
6.411629207905669,1.79314917063783,0.44453470236998355,0.0624795455468104,0.9747779704128169,48
8.552476631231672,2.1006938080400785,0.4000871707846433,0.05759980780758932,0.9611597350344102,48
10.16621322855572,2.2296430153347995,0.3957608893473662,0.05587357835053114,0.9642753606942178,48
10.503756376771747,2.2970344192937437,0.3860197147167257,0.05201256142795174,0.9673119656124441,48
9.49642404386608,2.1617046218230693,0.4048105033586912,0.047114809233945294,0.9760494870325797,48
6.4109084799609,1.8140999205767354,0.43695676449311294,0.052487223587219155,0.9809870507771337,48
6.252844727517107,1.7921840634164221,0.4401349093531952,0.05334940934543029,0.9807440819564095,48
5.498722736436951,1.672732236681329,0.4585893796768645,0.05515002075087843,0.9826482487786958,48
7.848239514601662,2.029658670882209,0.4038484940224825,0.049692853823222166,0.9764113616151749,48
7.41399949596774,1.9345101722873899,0.4231946361939272,0.04844658039057329,0.9824647268010809,48
9.682881613514175,2.208073680351906,0.3940689880568795,0.045297403034037946,0.9773721456046467,48
7.541852814943794,1.9570283861803524,0.41875564783806085,0.049649456662709715,0.9793942778894115,48
9.682881613514175,2.208073680351906,0.3940689880568795,0.045297403034037946,0.9773721456046467,48
7.700948497067448,1.9738437805474094,0.4173553828402478,0.04960508110565608,0.9783108983140986,48
7.070971178519062,1.8621949077468234,0.44095193249252007,0.051290826966312666,0.9826795168424741,48
7.758506498961387,1.9652246380131964,0.4220037621345311,0.04959056501357587,0.9814862148497054,48
7.3540082019794735,1.936570213220919,0.42237121874598943,0.0536982170257309,0.9757771348044306,48
0.8125162283113392,0.5112672211021505,0.7723570735001225,0.12874331185197116,0.9945852032522249,48
2.6754958226417402,1.1168867989369504,0.5748805177372994,0.07316846372831248,0.9912685815050103,48
2.679277973790322,1.1210240637218962,0.5724644008607387,0.07077545677725475,0.9913795387280191,48
3.030781288184262,1.1540038107893453,0.5748459504030712,0.07456534326172691,0.9880935164799626,48
2.3114842986314756,1.0348641403958945,0.5937764223376342,0.07787659295159734,0.991285928901759,48
0.9012354517961876,0.5655022375977515,0.7482727513028409,0.10921676856788408,0.9949664815952067,48
0.8609405547409581,0.5464969758064516,0.7560978637591067,0.1179604850862292,0.993977857483748,48
0.4831387845185728,0.3310871441226784,0.8488729239111533,0.15094768617769833,0.9953185176350556,6
0.5884576612903225,0.37079018511730205,0.8344426550536962,0.13192725563243748,0.9971162090399162,6
0.5674983198924731,0.38295187255620733,0.8258731880546292,0.14042559125582754,0.9962746788880932,6
0.6094523231304987,0.3839246166300099,0.8287194931543156,0.13160537937962155,0.9965851222820937,6
0.6180055978128055,0.3361771062438906,0.8570924152818937,0.14061690293108897,0.9965358281887847,6
0.6127103952834799,0.3833547165200391,0.8291869853413345,0.12993010081033823,0.9968376797172451,6
0.7908390227883676,0.4732757896505377,0.7926786641702812,0.12245693653357771,0.9957359519743183,6
0.9230501206622679,0.5060207035068426,0.7840941272118366,0.11400203072177541,0.9964733691998269,6
1.0522169782502444,0.5798375641495602,0.7523310392622287,0.1071730221946117,0.9957002243385767,6
0.997216367302053,0.49346476356304997,0.797369542280667,0.12753418381310846,0.9945668627661695,6
0.9240104548509286,0.5155648597873901,0.7786977151409106,0.12286309677076182,0.9947848849072775,6
0.6870866553641249,0.43245299517350916,0.8070957765090384,0.12895594009821246,0.996369904625176,6
0.7750154646260997,0.46978574810606066,0.7928482722400894,0.1286714307796949,0.9955532526206443,6
0.988820602700391,0.5507153821480939,0.76428006660847,0.1278341570903251,0.9927588372829661,6
0.8219315127077226,0.49469811522482904,0.7827240534485034,0.1372691444568134,0.9930292437317161,6
0.9752117317326492,0.5100014128176931,0.7858807325093615,0.13239052208443716,0.9945153080826834,6
0.8412727960043987,0.4964536366691105,0.7832360301906197,0.1369746362080777,0.99415088799659,6
0.8943365102639297,0.49911985276148585,0.7861133489188925,0.13031026192876535,0.9946367262704343,6
0.9990673494012706,0.5460740851050832,0.7675957090823038,0.12513592763275524,0.9944835928655797,6
1.0657666636119256,0.5220915047653959,0.7871986591529658,0.1305642055220682,0.9943375051938238,6
0.43644993279569894,0.3041128268572826,0.8604509126788402,0.15420006483177015,0.997210851540673,6
0.5434536901270772,0.3103101325757576,0.8663195077400865,0.156582040676734,0.9964278483580268,6
0.573333829728739,0.3775001145527859,0.8296886419633542,0.14460839884860963,0.996424936715982,6
0.818367011852395,0.4218578170821115,0.8241939300772404,0.11810971559512079,0.9972723039378997,6
0.7636966947702833,0.4523956805962855,0.8018745053831581,0.11508881736650477,0.9971756995547024,6
0.7198086586632454,0.4147297699780058,0.8198086302043387,0.11663520663984547,0.9975967705744759,6
0.6017992424242425,0.3685678610703813,0.83682714490931,0.11685034205904232,0.9981325023771251,6
0.7250628131109482,0.4073659350562072,0.8243601673156189,0.11482711994536793,0.9976970815858868,6
0.646534014540567,0.41011424731182794,0.8167445892776155,0.12411622674616336,0.9966102376856097,6
0.4209566684995113,0.2963862414467254,0.8632891835180759,0.13385361481020283,0.998175419430437,6
