class,contrast_d1_a0,contrast_d1_a45,contrast_d1_a90,contrast_d1_a135,contrast_d2_a0,contrast_d2_a45,contrast_d2_a90,contrast_d2_a135,contrast_d3_a0,contrast_d3_a45,contrast_d3_a90,contrast_d3_a135,dissimilarity_d1_a0,dissimilarity_d1_a45,dissimilarity_d1_a90,dissimilarity_d1_a135,dissimilarity_d2_a0,dissimilarity_d2_a45,dissimilarity_d2_a90,dissimilarity_d2_a135,dissimilarity_d3_a0,dissimilarity_d3_a45,dissimilarity_d3_a90,dissimilarity_d3_a135,homogeneity_d1_a0,homogeneity_d1_a45,homogeneity_d1_a90,homogeneity_d1_a135,homogeneity_d2_a0,homogeneity_d2_a45,homogeneity_d2_a90,homogeneity_d2_a135,homogeneity_d3_a0,homogeneity_d3_a45,homogeneity_d3_a90,homogeneity_d3_a135,energy_d1_a0,energy_d1_a45,energy_d1_a90,energy_d1_a135,energy_d2_a0,energy_d2_a45,energy_d2_a90,energy_d2_a135,energy_d3_a0,energy_d3_a45,energy_d3_a90,energy_d3_a135,correlation_d1_a0,correlation_d1_a45,correlation_d1_a90,correlation_d1_a135,correlation_d2_a0,correlation_d2_a45,correlation_d2_a90,correlation_d2_a135,correlation_d3_a0,correlation_d3_a45,correlation_d3_a90,correlation_d3_a135
0,1.9115843413978604,3.311629204732999,1.9180451185239575,3.3613230020381835,4.93553923067518,3.311629204732999,4.8391595829256735,3.3613230020381835,7.5093792084965925,7.214097104407491,7.140629782382508,7.382586999896587,0.8031563110948187,1.161410720582038,0.7883828201368516,1.1739951783467053,1.3938547272505049,1.161410720582038,1.3628073018591174,1.1739951783467053,1.7712280392997048,1.8175950995898453,1.7229135421767923,1.8419832185078973,0.689496209863832,0.586883490417633,0.6975908655078903,0.5837126053745153,0.5587125760656179,0.586883490417633,0.5653467179450786,0.5837126053745153,0.49873690215706606,0.4628935521429205,0.4997197523346412,0.45990071334847477,0.09309299421521985,0.07740495505817543,0.09468441567322256,0.07701750708047106,0.07480686175231921,0.07740495505817543,0.07529056596933364,0.07701750708047106,0.06727769960329454,0.06242538233404511,0.0669414156008843,0.06209552199379976,0.9918339494643209,0.9858332150597107,0.9918153848096664,0.9856206361212201,0.978864025138967,0.9858332150597107,0.9793218680191512,0.9856206361212201,0.9677646608177642,0.9690195062698256,0.9694447807495755,0.9682961667456513
0,1.6587004750122163,3.300286948569994,2.283527691226772,3.57709915348741,4.314099574975569,3.300286948569994,5.716640166340552,3.57709915348741,6.811932809439321,7.234917911619559,8.047666006060222,7.745821860363612,0.7426791223729209,1.1656418503452801,0.869934857649071,1.2108503443287233,1.3037396037182134,1.1656418503452801,1.474886481775944,1.2108503443287233,1.6786937209231265,1.8159914369200585,1.8150719652913883,1.8845066080476192,0.7057403687280548,0.5860250964149416,0.6782933586163142,0.5779646879258132,0.5736450930793939,0.5860250964149416,0.5532492252010466,0.5779646879258132,0.5127055465350092,0.4662608660432599,0.4962236230521628,0.45688646934122246,0.1261621743199266,0.10295057925757246,0.12182622830286423,0.10179499433839971,0.10259517120837594,0.10295057925757246,0.0994603055497402,0.10179499433839971,0.0931262255913325,0.08474866474025862,0.09034881829591984,0.08348282678856991,0.9858758679020179,0.9718675840992502,0.9805626066028833,0.9695080396231324,0.9632129662825998,0.9718675840992502,0.9512918081138714,0.9695080396231324,0.9418326535391998,0.9381794361239396,0.9313658796866194,0.9338148098807394
0,1.6800874801441827,3.124973125446126,1.9514410740469235,3.1964283837332723,4.320852380442792,3.124973125446126,4.967570862891415,3.1964283837332723,6.683652095066159,6.877113483787217,7.260900006121488,6.975597519923699,0.7338375565127058,1.1046067524167942,0.780661962365589,1.1131416329600035,1.2793436964897362,1.1046067524167942,1.342960723458911,1.1131416329600035,1.6375920130387007,1.7281576357320958,1.682005999020571,1.7384928826099795,0.7118347240128465,0.6071437534680333,0.7049900415744735,0.6063017851642064,0.585239111065782,0.6071437534680333,0.582393269237937,0.6063017851642064,0.525693143100332,0.4917263586336006,0.5237905165308621,0.4900176944808247,0.13027485018897664,0.10912377709836046,0.12966708845521907,0.10910385702565102,0.10738527556966924,0.10912377709836046,0.10681895617005592,0.10910385702565102,0.09785468391053415,0.09081858091609894,0.09697222963270344,0.09055750233173192,0.9858141461465754,0.973599155216866,0.9835431921185355,0.9729953864344016,0.9634528924426029,0.973599155216866,0.9580834035515953,0.9729953864344016,0.9433720440796786,0.9417647139056049,0.938696958067818,0.9409303228852851
0,2.9205585975684194,4.288295880955046,1.9744241813294323,4.320601722455865,6.341549389982902,4.288295880955046,5.261842970278919,4.320601722455865,8.407519244307029,8.421979656940625,7.94939952405736,8.505988602984807,0.8106070152126068,1.2224888177967272,0.7955767350928628,1.2303118212682047,1.398153704439836,1.2224888177967272,1.3765861974070588,1.2303118212682047,1.7410139033423242,1.8760794803941454,1.7380258707762046,1.890341067934028,0.7416622284515629,0.6066086976336631,0.6985645060915511,0.6042028288111168,0.6173723493478709,0.6066086976336631,0.5842417657791273,0.6042028288111168,0.5480190011351578,0.4886016569606358,0.5327290911902411,0.48560547081182653,0.13458546125627496,0.10451265069186556,0.12074483680530458,0.10425908663583854,0.11162978523039373,0.10451265069186556,0.10298605105784782,0.10425908663583854,0.099922378073178,0.08658655881629651,0.09554085836919542,0.08624794110333686,0.9855616609882359,0.978708901872519,0.9902217491795458,0.9785487890565053,0.9685751138940872,0.978708901872519,0.9738297664587238,0.9785487890565053,0.9582435935376251,0.9579063965603927,0.9602951999406412,0.9574887532567893
0,1.8964643282624674,3.6812424691528,2.4566360428885567,3.9633923187986455,5.001947391756375,3.6812424691528,5.487134601272048,3.9633923187986455,7.523208902118049,7.469760187805661,7.869346267446143,8.004682694995807,0.7544589671920817,1.1243023365812077,0.7533640334799575,1.1683527164560163,1.3028738839285776,1.1243023365812077,1.3340378852739827,1.1683527164560163,1.6548372842189107,1.7633635364447882,1.694144642201276,1.814073743590138,0.7143434587882618,0.6248167557212353,0.7454961870887253,0.6173982280317454,0.5998652730119104,0.6248167557212353,0.6184593526339053,0.6173982280317454,0.5440590220318288,0.5036403895480255,0.5558404119141023,0.5004897742411308,0.12425731562790013,0.10824013121345831,0.13663963390184447,0.1071987861058286,0.10522978766171998,0.10824013121345831,0.11359517379135001,0.1071987861058286,0.09653629199610013,0.08979241088195587,0.10324275419235067,0.0895010071072208,0.9902305433911742,0.9809375830205764,0.987286117407542,0.9794764170337392,0.9742182373817005,0.9809375830205764,0.9714560233243071,0.9794764170337392,0.961199999211444,0.9610982342752082,0.9588550544927646,0.9583112790973476
0,1.5516232129765413,2.918508708310998,1.7366889662756582,2.8267415427570617,4.015638377568503,2.918508708310998,4.46965967465754,2.8267415427570617,6.295605755692946,6.508287345713296,6.7240096642385065,6.35525484353997,0.697315264540568,1.0484907728309458,0.7252088679129987,1.0421966328692265,1.2221956794275954,1.0484907728309458,1.2612983121330732,1.0421966328692265,1.5756199880631718,1.6558109075869094,1.604729393670426,1.6543671324788136,0.7236656434779262,0.6241777690879948,0.7212321470478944,0.6228132588308257,0.5996869915711515,0.6241777690879948,0.599427784060248,0.6228132588308257,0.5401966257192338,0.5084788257134203,0.5381629716599006,0.5051041203711301,0.1316324020961328,0.11073344399725495,0.13101235942168052,0.11039498720628016,0.10926598875217812,0.11073344399725495,0.10784292467025884,0.11039498720628016,0.09958887218494093,0.09192141835646743,0.0974280955394247,0.09146572473098159,0.9867615930829694,0.9750795160171584,0.985203345500506,0.975863344590498,0.9656652277735358,0.9750795160171584,0.9618897739176024,0.975863344590498,0.9460573091494197,0.9442656028321128,0.9426255544453322,0.9455783590812463
0,1.8268696923875887,3.4595238163491024,2.1675993172653967,3.495103336840172,4.683416019447189,3.4595238163491024,5.452534475905121,3.495103336840172,7.146261515976996,7.477018317178616,7.773833481268356,7.5143152025306525,0.7737191089320633,1.172447204043078,0.8257241645283467,1.1732355242902972,1.3420395823140994,1.172447204043078,1.4089427134295618,1.1732355242902972,1.7033459460700313,1.8183141149122397,1.7476355901077378,1.813483021281332,0.7003173597600059,0.5915076364002061,0.6944724111403388,0.5926625131969316,0.5741172006035128,0.5915076364002061,0.5721453212356344,0.5926625131969316,0.5170280125567543,0.4762886016654223,0.5146246101652092,0.47879197661696066,0.12099203162140955,0.10040320501491251,0.12010000135926842,0.10056696047499841,0.09993838176737328,0.10040320501491251,0.09879839325822998,0.10056696047499841,0.09129212585362194,0.08337862247415734,0.08987712803648126,0.08364769930685302,0.9882893771225697,0.9778028428715059,0.9861440254845487,0.9775743300505138,0.9698675277188203,0.9778028428715059,0.9651134876315598,0.9775743300505138,0.9538540845933693,0.95180471150356,0.9502151789630301,0.9515622578344622
0,2.006787252565985,4.259294295714692,2.98117993187927,4.4972972559766875,5.323491583598408,4.259294295714692,6.718618135396324,4.4972972559766875,8.123307993082737,8.619925245384284,9.609807327375066,9.077050486173068,0.798157991202345,1.2535639241721883,0.8968728998655884,1.296703674719,1.3877841777764355,1.2535639241721883,1.5759196122798527,1.296703674719,1.7756173099289934,1.9588236871029032,1.9886007131488814,2.0210534579754187,0.6980294832225227,0.5901247496813243,0.6999624082771706,0.581212101743984,0.5753129142919287,0.5901247496813243,0.5594726867781996,0.581212101743984,0.5146858307504845,0.46350027640625624,0.4935032487458882,0.45432913035178396,0.10771306929517376,0.09039773788565658,0.11293325438597049,0.08924331259067463,0.08878838431595312,0.09039773788565658,0.09058776823240539,0.08924331259067463,0.0800797679224841,0.07334711705500158,0.08145228080510797,0.07218760562344757,0.9938749371908095,0.9869006932363069,0.9908357750264111,0.9861689109481037,0.9837443856177035,0.9869006932363069,0.9791890494941351,0.9861689109481037,0.9751836125136135,0.9732744831512373,0.9700079574194812,0.9718586952484092
0,1.794096140334805,3.1353932858048044,1.7651190585288377,3.093839731149366,4.544855942698177,3.1353932858048044,4.6114408787916075,3.093839731149366,6.857900113246842,6.962165049919404,7.083973853758604,6.867215773530294,0.7244575925586504,1.0797178100176856,0.7394783266129019,1.074923867374909,1.2588721945327817,1.0797178100176856,1.2879254066780927,1.074923867374909,1.6031445121204688,1.7003132647316808,1.6425083022159659,1.6922662290662214,0.7237812027512776,0.619023748091354,0.7150583059621967,0.6201630900505333,0.6025490516078666,0.619023748091354,0.5948149478417678,0.6201630900505333,0.5432238249785413,0.5042211168943656,0.5371178286589479,0.5064041605689374,0.13789268629240406,0.11603949030379583,0.13691864044550692,0.11623599732127744,0.11500004854680639,0.11603949030379583,0.1146761455829989,0.11623599732127744,0.1048339605014601,0.0971932820384447,0.10498636048575426,0.09764008316500994,0.9825704332005061,0.9694483161206363,0.9828103584712924,0.9698530347231374,0.9558233574830182,0.9694483161206363,0.954958726818876,0.9698530347231374,0.9333065110230284,0.9319237838804739,0.9306091739554535,0.9328505109360261
0,2.584097018572819,4.474919471892322,2.686621761974577,4.6732121135678275,5.98232058769578,4.474919471892322,6.069164895731491,4.6732121135678275,8.70533637365333,8.434643326273987,8.477680621021108,9.011505202569007,0.7213828048631399,1.1193277969363409,0.7155997983870932,1.1307092302267647,1.2863564090019732,1.1193277969363409,1.2613088230797609,1.1307092302267647,1.6351730839863083,1.7509890050972674,1.6066499984696447,1.7736250627104142,0.767389276356711,0.6679536735518731,0.7776108798135424,0.6665557680015147,0.6562727210155037,0.6679536735518731,0.6675189797945393,0.6665557680015147,0.6041413215792842,0.5470412718305695,0.6031944673078795,0.544563003793138,0.14457578730745366,0.12376230069228013,0.14658712071806612,0.12358759753186759,0.12687619299669073,0.12376230069228013,0.12648068011354746,0.12358759753186759,0.11908933343663372,0.10375265019638184,0.11521017045604648,0.10319147475015927,0.9880483840489483,0.9792669349460257,0.9876245114365795,0.978348541239248,0.9721721682053467,0.9792669349460257,0.9719972472865324,0.978348541239248,0.9592775024579779,0.9606294134735709,0.9608232841680308,0.9579394302438559
0,1.9321513395039143,3.1709106962157776,1.755056550891986,3.2614805705336414,4.898086816597376,3.1709106962157776,4.622996231347867,3.2614805705336414,7.283340857615094,7.065827719716149,7.235927361349189,7.263479383121218,0.7816499801441815,1.1080648505679265,0.7491838114002913,1.1288516610624233,1.3496447300024512,1.1080648505679265,1.3135979161570535,1.1288516610624233,1.702780668462291,1.743892678107086,1.6867262105166545,1.7753838258891497,0.7024670141158861,0.6071294622353065,0.7092466863259899,0.6026145558998323,0.5749059667381232,0.6071294622353065,0.5833634865154651,0.6026145558998323,0.5150478338158311,0.48880154756072935,0.5234726956909243,0.48553713856547326,0.13563363633141756,0.11568305788523404,0.13799017493696208,0.1150722920707464,0.1113394494272009,0.11568305788523404,0.11412614269884121,0.1150722920707464,0.10117070597644755,0.09596676812487175,0.10387585323047167,0.09566124110758471,0.9787417517711002,0.9650230195657974,0.9806498519876772,0.964023823022085,0.9460863279582742,0.9650230195657974,0.9489026904292671,0.964023823022085,0.9198010608086654,0.9218328060094353,0.9198261001411682,0.9196447429308237
0,2.0631281311094756,3.6063778452388933,2.0615348927785817,3.5906725948349347,5.249237478595924,3.6063778452388933,5.284872454439876,3.5906725948349347,7.790630164973073,7.908573037021192,7.925173887426555,7.826061481075849,0.8209539956011713,1.2028094778071086,0.8244106259164198,1.19993903656755,1.4136076626712455,1.2028094778071086,1.4191813310298533,1.19993903656755,1.7762084124020583,1.8734743662899642,1.7871466775832523,1.862883490795462,0.6896874682975518,0.5830161518460578,0.688405768885682,0.5842810047096623,0.5602481645739246,0.5830161518460578,0.5638728202184394,0.5842810047096623,0.5016750660275117,0.46524805663729535,0.5065395593103243,0.46809691757309135,0.12402913076700539,0.10403449047835399,0.12538046693842844,0.10433759056381332,0.10131983023291694,0.10403449047835399,0.10368805202507812,0.10433759056381332,0.09233440787860733,0.08612353696741205,0.09453306990332058,0.08661195373646247,0.9855697429788057,0.974661093208138,0.9855297264040982,0.9747710845532133,0.9632488438124477,0.974661093208138,0.962737881323611,0.9747710845532133,0.9454044382886224,0.9441298736118516,0.9438751063554717,0.9447097880159202
0,1.6688202590420376,2.932116549087512,1.6526549517350924,2.8834891340803837,4.3018027229085325,2.932116549087512,4.331097686827326,2.8834891340803837,6.57086151750734,6.614553214793149,6.742970854248324,6.524149723691311,0.7021398460410555,1.0365360157243626,0.7071381659335275,1.0320870229109733,1.2230126666462828,1.0365360157243626,1.238505802042572,1.0320870229109733,1.5648280637855017,1.643172130927809,1.592048428317832,1.6362701582791146,0.7284610966166679,0.6303288354733401,0.7252430707006516,0.6307189489704154,0.608259263328614,0.6303288354733401,0.6049250213222628,0.6307189489704154,0.5486090666412922,0.5153610566431363,0.5458692884492382,0.5171522206606793,0.14118242140769563,0.11998351604836237,0.14141173033700513,0.12008754922303458,0.11762784274343287,0.11998351604836237,0.11827179361594271,0.12008754922303458,0.10711428064899856,0.10025313277595745,0.10798270500338414,0.10073531991738192,0.9817526654323528,0.9678618754027484,0.9818909113828328,0.9683947187557752,0.9529499797641732,0.9678618754027484,0.9524280529979878,0.9683947187557752,0.9281124739450611,0.9273066600550861,0.9257599271873271,0.9282990492342692
0,1.9892177190249272,3.4814821185079574,1.9726056558528857,3.437423138775914,5.0370635090509275,3.4814821185079574,5.072012406739266,3.437423138775914,7.411695220678271,7.6117077906411215,7.615247765670945,7.4827627804734655,0.7806094590053732,1.157840824286758,0.7937104792888526,1.149717781351494,1.3439869740704584,1.157840824286758,1.3700283222235907,1.149717781351494,1.6896874617409436,1.8038830657051734,1.7263463363124438,1.7867578632128482,0.7065061392304599,0.5987300487383127,0.6990041963116078,0.6009541975010938,0.5832216174013357,0.5987300487383127,0.5770304907103955,0.6009541975010938,0.5247153000233337,0.4840665658326973,0.5215063811457961,0.4875100151912496,0.12817250711989325,0.10716539827300997,0.12759502704321585,0.10759203851556808,0.1060894478711686,0.10716539827300997,0.10632410869915936,0.10759203851556808,0.0966359247287351,0.08932342622970274,0.09741435539770503,0.08989505984536698,0.9864355704405775,0.9761530315670393,0.986502250391059,0.9764547202266546,0.9656160070713167,0.9761530315670393,0.9651391227404637,0.9764547202266546,0.9493516212415725,0.9475737462838594,0.9474268515756751,0.94846079612664
